"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"30-Sep-2004","     1728.30","     1748.20","     1728.20","     1745.50","      125084761","         3497.30"
"01-Oct-2004","     1744.40","     1778.65","     1737.85","     1775.15","       95830753","         2792.65"
"04-Oct-2004","     1776.75","     1813.90","     1775.45","     1805.65","       94391831","         2827.59"
"05-Oct-2004","     1805.85","     1816.55","     1798.60","     1812.45","       96076661","         2683.17"
"06-Oct-2004","     1811.70","     1824.80","     1790.60","     1794.90","      106347877","         3046.63"
"07-Oct-2004","     1793.00","     1821.85","     1793.00","     1815.70","       90730956","         2648.33"
"08-Oct-2004","     1815.65","     1825.15","     1808.75","     1820.20","       94300969","         2373.06"
"09-Oct-2004","     1812.85","     1824.90","     1812.80","     1817.80","       25796168","          476.09"
"11-Oct-2004","     1817.85","     1829.45","     1803.50","     1807.75","       71941685","         1840.57"
"12-Oct-2004","     1808.45","     1820.90","     1783.05","     1786.90","       87627308","         2429.30"
"14-Oct-2004","     1784.80","     1805.70","     1773.00","     1794.75","       96789923","         2752.88"
"15-Oct-2004","     1794.80","     1814.05","     1789.55","     1795.00","       82579352","         2480.47"
"18-Oct-2004","     1796.05","     1806.15","     1782.95","     1786.00","       64342310","         1984.00"
"19-Oct-2004","     1787.20","     1813.90","     1787.20","     1808.40","       73752799","         2356.35"
"20-Oct-2004","     1808.60","     1815.20","     1785.45","     1790.05","       80483375","         2583.48"
"21-Oct-2004","     1790.35","     1795.40","     1772.40","     1779.75","       69150111","         2104.67"
"25-Oct-2004","     1780.00","     1783.55","     1753.50","     1757.25","       78085684","         2519.10"
"26-Oct-2004","     1777.85","     1782.10","     1750.30","     1781.05","       99726392","         2767.66"
"27-Oct-2004","     1781.15","     1797.55","     1774.20","     1783.85","       87521515","         2732.38"
"28-Oct-2004","     1783.90","     1808.15","     1783.90","     1800.10","      113058113","         3488.47"
"29-Oct-2004","     1800.85","     1808.85","     1783.10","     1786.90","      125107570","         2764.04"
"01-Nov-2004","     1787.30","     1800.25","     1776.70","     1797.75","       79012229","         2186.18"
"02-Nov-2004","     1798.30","     1817.10","     1798.30","     1813.70","       76288479","         2158.30"
"03-Nov-2004","     1814.15","     1838.40","     1814.15","     1837.40","       86217947","         2674.47"
"04-Nov-2004","     1837.80","     1853.05","     1830.50","     1834.85","       85025973","         2486.12"
"05-Nov-2004","     1836.05","     1854.40","     1836.00","     1852.30","       63624259","         2153.09"
"08-Nov-2004","     1852.45","     1871.05","     1852.45","     1862.80","       63019704","         2475.89"
"09-Nov-2004","     1863.55","     1869.45","     1853.45","     1858.75","       63300470","         2226.62"
"10-Nov-2004","     1859.65","     1878.20","     1857.70","     1876.10","       71714188","         2287.85"
"11-Nov-2004","     1876.45","     1884.65","     1866.95","     1870.55","       58868131","         1957.33"
"12-Nov-2004","     1871.90","     1885.05","     1866.75","     1872.95","       21421309","          494.87"
"16-Nov-2004","     1872.80","     1881.40","     1862.80","     1879.00","       68597061","         2348.72"
"17-Nov-2004","     1879.05","     1892.15","     1874.35","     1888.65","       77652189","         2262.65"
"18-Nov-2004","     1890.45","     1895.30","     1880.80","     1892.05","       91092186","         2493.49"
"19-Nov-2004","     1891.95","     1898.15","     1869.35","     1872.35","       83053004","         2527.42"
"22-Nov-2004","     1872.55","     1878.05","     1845.10","     1873.35","       73274594","         2406.05"
"23-Nov-2004","     1873.35","     1900.05","     1873.35","     1892.60","       82131852","         2321.25"
"24-Nov-2004","     1893.15","     1907.35","     1889.85","     1904.05","       65665293","         2179.01"
"25-Nov-2004","     1904.25","     1915.80","     1892.60","     1901.05","      105457319","         3406.41"
"29-Nov-2004","     1899.30","     1942.95","     1894.60","     1939.65","      110660425","         3369.71"
"30-Nov-2004","     1940.25","     1963.80","     1940.25","     1958.80","      119046574","         3606.33"
"01-Dec-2004","     1960.75","     1971.60","     1944.50","     1962.05","      114582297","         3365.32"
"02-Dec-2004","     1962.75","     2001.55","     1962.75","     1999.00","      131745401","         4187.50"
"03-Dec-2004","     1991.90","     2011.90","     1990.30","     1996.20","      111129666","         3660.05"
"06-Dec-2004","     1996.30","     2012.25","     1989.95","     1993.15","      103216603","         3157.10"
"07-Dec-2004","     1990.60","     2002.60","     1981.15","     1992.70","       91427830","         2781.42"
"08-Dec-2004","     1994.15","     2009.70","     1973.15","     1977.95","      101909462","         2872.41"
"09-Dec-2004","     1977.80","     1995.70","     1964.50","     1989.95","       87016756","         2828.64"
"10-Dec-2004","     1990.20","     1999.70","     1964.65","     1969.00","       86928429","         2856.74"
"13-Dec-2004","     1970.60","     1987.00","     1964.80","     1985.35","       68234148","         2340.15"
"14-Dec-2004","     1985.20","     2008.80","     1972.85","     2006.80","       80092685","         2179.86"
"15-Dec-2004","     2006.80","     2034.35","     2006.80","     2028.70","       86232934","         2892.86"
"16-Dec-2004","     2028.80","     2039.20","     2019.50","     2033.20","       76507235","         2730.46"
"17-Dec-2004","     2032.85","     2037.70","     2007.20","     2012.10","       86236837","         2600.66"
"20-Dec-2004","     2012.50","     2029.50","     2007.15","     2026.85","       83223264","         2606.99"
"21-Dec-2004","     2027.80","     2047.50","     2025.25","     2044.65","       73293290","         2580.87"
"22-Dec-2004","     2040.60","     2053.90","     2029.85","     2035.35","       75621797","         2879.34"
"23-Dec-2004","     2035.60","     2049.30","     2031.90","     2045.15","       57029880","         2104.08"
"24-Dec-2004","     2045.35","     2065.60","     2045.30","     2062.70","       68446068","         2291.06"
"27-Dec-2004","     2061.60","     2079.05","     2046.25","     2062.60","       73520453","         2537.58"
"28-Dec-2004","     2063.60","     2074.60","     2060.05","     2071.35","       85664006","         2411.59"
"29-Dec-2004","     2071.55","     2086.15","     2062.35","     2069.60","       68714648","         2264.84"
"30-Dec-2004","     2070.55","     2088.45","     2052.25","     2059.80","       79260391","         2817.35"
"31-Dec-2004","     2059.85","     2083.00","     2059.85","     2080.50","       60138542","         1989.38"
"03-Jan-2005","     2080.00","     2118.60","     2080.00","     2115.00","       70506865","         2375.10"
"04-Jan-2005","     2116.95","     2120.15","     2100.55","     2103.75","       72718302","         2416.13"
"05-Jan-2005","     2103.75","     2105.10","     1990.15","     2032.20","      109223487","         3622.02"
"06-Jan-2005","     2031.55","     2035.65","     1984.25","     1998.35","       94321939","         3233.82"
"07-Jan-2005","     1998.25","     2021.45","     1992.55","     2015.50","       76285818","         2764.03"
"10-Jan-2005","     2016.75","     2025.90","     1974.80","     1982.00","       75659206","         2349.26"
"11-Jan-2005","     1982.70","     1988.90","     1947.35","     1952.05","       70270295","         2635.87"
"12-Jan-2005","     1953.60","     1966.65","     1900.85","     1913.60","       85040272","         3348.69"
"13-Jan-2005","     1922.50","     1963.40","     1916.95","     1954.55","       80904072","         2864.68"
"14-Jan-2005","     1954.90","     1961.40","     1922.85","     1931.10","       86211083","         2653.22"
"17-Jan-2005","     1931.75","     1944.55","     1902.45","     1932.90","       82253062","         2700.13"
"18-Jan-2005","     1933.05","     1956.95","     1925.35","     1934.05","       91873146","         3095.09"
"19-Jan-2005","     1934.10","     1945.65","     1922.35","     1926.65","       94221284","         2293.88"
"20-Jan-2005","     1928.10","     1940.95","     1900.05","     1925.30","       96601275","         3420.10"
"24-Jan-2005","     1925.30","     1932.75","     1902.90","     1909.00","       74819372","         2620.68"
"25-Jan-2005","     1908.85","     1934.25","     1894.40","     1931.85","       88566262","         2826.51"
"27-Jan-2005","     1931.90","     1961.75","     1929.00","     1955.00","      135722670","         3844.54"
"28-Jan-2005","     1955.25","     2014.25","     1950.85","     2008.30","      106730397","         3558.74"
"31-Jan-2005","     2008.45","     2060.40","     2006.35","     2057.60","      137984563","         3937.87"
"01-Feb-2005","     2057.75","     2072.50","     2045.25","     2059.85","      135567534","         3744.47"
"02-Feb-2005","     2062.15","     2074.50","     2045.50","     2052.25","       89992221","         2800.78"
"03-Feb-2005","     2052.35","     2083.75","     2052.35","     2079.45","       78096873","         2532.53"
"04-Feb-2005","     2079.40","     2099.20","     2060.80","     2077.95","       79164167","         2632.63"
"07-Feb-2005","     2097.45","     2098.00","     2049.85","     2055.10","       62127314","         2319.96"
"08-Feb-2005","     2055.00","     2065.00","     2043.60","     2055.15","       74190476","         2383.24"
"09-Feb-2005","     2055.20","     2077.70","     2055.20","     2070.00","       68237793","         2317.80"
"10-Feb-2005","     2070.10","     2075.10","     2049.85","     2063.35","       69893469","         2115.09"
"11-Feb-2005","     2063.35","     2084.50","     2063.35","     2082.05","       84987297","         2575.21"
"14-Feb-2005","     2083.05","     2110.15","     2083.05","     2098.25","       86445194","         2650.60"
"15-Feb-2005","     2098.25","     2101.60","     2081.20","     2089.95","       60938189","         2274.26"
"16-Feb-2005","     2090.00","     2103.40","     2059.45","     2068.80","       68533655","         2600.84"
"17-Feb-2005","     2069.10","     2069.15","     2045.85","     2061.90","       63853254","         2308.49"
"18-Feb-2005","     2062.45","     2076.70","     2048.85","     2055.55","       63673961","         2182.69"
"21-Feb-2005","     2055.15","     2065.75","     2039.90","     2043.20","       46917742","         1846.09"
"22-Feb-2005","     2043.40","     2061.65","     2036.60","     2058.40","       51898487","         1911.09"
"23-Feb-2005","     2058.70","     2065.15","     2051.35","     2057.10","       52493127","         2009.68"
"24-Feb-2005","     2057.75","     2070.50","     2052.40","     2055.30","       76500198","         2958.62"
"25-Feb-2005","     2057.30","     2081.85","     2051.20","     2060.90","       66309002","         2562.10"
"28-Feb-2005","     2061.20","     2106.20","     2047.70","     2103.25","      103139340","         3705.33"
"01-Mar-2005","     2103.10","     2115.10","     2073.80","     2084.40","       71289743","         2868.92"
"02-Mar-2005","     2084.60","     2096.35","     2080.55","     2093.25","       78599088","         2708.28"
"03-Mar-2005","     2093.40","     2132.75","     2093.35","     2128.85","       84295271","         2958.87"
"04-Mar-2005","     2129.10","     2152.75","     2129.10","     2148.15","       78283092","         3187.89"
"07-Mar-2005","     2148.25","     2166.85","     2143.05","     2160.10","       86791264","         3325.05"
"08-Mar-2005","     2160.65","     2173.85","     2154.00","     2168.95","       78378567","         3073.68"
"09-Mar-2005","     2169.10","     2183.45","     2141.35","     2160.80","       81074126","         2946.37"
"10-Mar-2005","     2160.85","     2170.20","     2145.75","     2167.40","       61889887","         2568.44"
"11-Mar-2005","     2167.70","     2182.10","     2148.70","     2154.00","       70474058","         2644.55"
"14-Mar-2005","     2153.80","     2164.15","     2140.90","     2146.35","       73875042","         2327.55"
"15-Mar-2005","     2146.55","     2151.35","     2122.00","     2128.95","       60049989","         2053.60"
"16-Mar-2005","     2129.35","     2158.90","     2121.10","     2125.55","       75512834","         2276.67"
"17-Mar-2005","     2123.95","     2126.55","     2090.45","     2098.50","       62045976","         2188.35"
"18-Mar-2005","     2097.75","     2112.25","     2077.20","     2109.15","       83945077","         2666.63"
"21-Mar-2005","     2117.95","     2124.80","     2089.35","     2096.60","       62125033","         1955.72"
"22-Mar-2005","     2096.75","     2099.00","     2056.50","     2061.60","       57631155","         2149.92"
"23-Mar-2005","     2061.20","     2067.45","     2019.85","     2026.40","       91449560","         3331.97"
"24-Mar-2005","     2026.60","     2042.45","     2007.35","     2015.40","       70928621","         2861.24"
"28-Mar-2005","     2015.75","     2046.85","     2015.25","     2029.45","       51850957","         2066.11"
"29-Mar-2005","     2029.40","     2032.65","     1971.55","     1983.85","       69687568","         2495.85"
"30-Mar-2005","     1983.65","     2000.45","     1971.15","     1993.70","       69953686","         2609.45"
"31-Mar-2005","     1994.50","     2043.60","     1994.50","     2035.65","       91752570","         3643.64"
"01-Apr-2005","     2035.90","     2071.20","     2024.25","     2067.65","       63209440","         2457.48"
"04-Apr-2005","     2067.65","     2076.60","     2054.90","     2063.40","       64426298","         2572.53"
"05-Apr-2005","     2063.20","     2077.95","     2043.70","     2052.55","       54691988","         2170.90"
"06-Apr-2005","     2054.00","     2073.10","     2051.30","     2069.30","       53943729","         2012.74"
"07-Apr-2005","     2069.15","     2084.90","     2048.05","     2052.85","       48150317","         1908.38"
"08-Apr-2005","     2053.05","     2057.50","     2024.80","     2031.20","       42153310","         1904.94"
"11-Apr-2005","     2032.75","     2033.00","     2001.85","     2008.20","       38487508","         1439.27"
"12-Apr-2005","     2002.75","     2027.80","     2002.75","     2024.95","       35572259","         1523.65"
"13-Apr-2005","     2024.90","     2038.85","     2018.10","     2025.45","       44910337","         1841.10"
"15-Apr-2005","     2022.50","     2022.50","     1952.75","     1956.30","       64717231","         2402.78"
"18-Apr-2005","     1955.50","     1959.25","     1914.85","     1927.80","       70752264","         2207.34"
"19-Apr-2005","     1927.90","     1961.15","     1902.80","     1909.40","       61369260","         2472.94"
"20-Apr-2005","     1908.50","     1941.85","     1902.90","     1929.70","       74597233","         3002.34"
"21-Apr-2005","     1930.50","     1950.00","     1911.40","     1948.55","       58531700","         2306.95"
"22-Apr-2005","     1950.60","     1972.95","     1950.00","     1967.35","       55286066","         2400.13"
"25-Apr-2005","     1968.45","     1974.20","     1952.40","     1970.95","       53653518","         2018.36"
"26-Apr-2005","     1971.05","     1972.85","     1951.80","     1957.10","       51302647","         1737.57"
"27-Apr-2005","     1959.45","     1962.20","     1930.35","     1935.40","       62035956","         2583.88"
"28-Apr-2005","     1935.65","     1950.25","     1921.05","     1941.30","       82325185","         3367.57"
"29-Apr-2005","     1943.20","     1943.20","     1896.30","     1902.50","       64304715","         2330.24"
"02-May-2005","     1903.10","     1925.60","     1898.15","     1916.75","       60560833","         1966.87"
"03-May-2005","     1916.95","     1940.10","     1911.00","     1920.70","       51921972","         1810.72"
"04-May-2005","     1920.50","     1944.45","     1920.15","     1942.60","       48177637","         1693.39"
"05-May-2005","     1942.60","     1973.35","     1942.05","     1963.30","       53020698","         1922.52"
"06-May-2005","     1962.30","     1984.40","     1947.30","     1977.50","       52715637","         2102.13"
"09-May-2005","     1978.05","     2003.15","     1978.05","     2000.75","       51489665","         2001.09"
"10-May-2005","     2001.00","     2007.80","     1989.10","     1994.30","       56034583","         2185.95"
"11-May-2005","     1990.55","     1991.85","     1975.05","     1985.95","       44567833","         1758.58"
"12-May-2005","     1985.95","     1999.85","     1981.95","     1993.15","       36125196","         1412.84"
"13-May-2005","     1992.50","     1992.75","     1978.90","     1988.30","       36652241","         1454.07"
"16-May-2005","     1991.50","     2014.95","     1989.70","     2012.60","       38016370","         1603.39"
"17-May-2005","     2013.10","     2024.60","     1984.75","     1990.80","       48666725","         1905.96"
"18-May-2005","     1990.65","     1990.95","     1964.65","     1982.75","       51569522","         2202.54"
"19-May-2005","     1983.15","     2008.35","     1983.15","     1990.85","       42626009","         1760.45"
"20-May-2005","     1991.85","     1998.20","     1975.95","     1992.40","       41636877","         1764.90"
"23-May-2005","     1992.10","     2019.35","     1991.70","     2013.90","       37691431","         1366.18"
"24-May-2005","     2016.00","     2031.90","     2009.55","     2028.60","       56757502","         1888.61"
"25-May-2005","     2028.55","     2047.45","     2019.00","     2043.85","       76579699","         2273.23"
"26-May-2005","     2043.50","     2078.65","     2025.65","     2074.70","       88187689","         3630.71"
"27-May-2005","     2073.25","     2099.35","     2069.50","     2076.40","       73791013","         2845.14"
"30-May-2005","     2076.55","     2086.85","     2064.85","     2072.40","       54670426","         2179.67"
"31-May-2005","     2072.50","     2091.75","     2066.55","     2087.55","       45872849","         2041.23"
"01-Jun-2005","     2087.80","     2097.60","     2081.20","     2087.55","       58896370","         2021.76"
"02-Jun-2005","     2087.85","     2093.45","     2062.55","     2064.65","       50472017","         1868.54"
"03-Jun-2005","     2064.10","     2097.25","     2061.35","     2094.25","       52180109","         2073.21"
"04-Jun-2005","     2094.10","     2098.10","     2087.00","     2092.35","       22469509","          775.83"
"06-Jun-2005","     2092.00","     2109.10","     2087.40","     2092.80","       42744602","         1817.89"
"07-Jun-2005","     2091.95","     2102.85","     2084.35","     2098.15","       36007293","         1574.44"
"08-Jun-2005","     2094.70","     2115.25","     2094.05","     2112.40","       49625237","         1992.37"
"09-Jun-2005","     2112.25","     2118.65","     2097.55","     2103.20","       53924493","         1793.34"
"10-Jun-2005","     2103.45","     2133.10","     2086.30","     2090.60","       49033630","         1971.39"
"13-Jun-2005","     2090.70","     2106.65","     2081.70","     2102.75","       38787661","         1537.38"
"14-Jun-2005","     2103.65","     2113.85","     2098.70","     2112.35","       38606690","         1598.23"
"15-Jun-2005","     2110.50","     2131.95","     2110.35","     2128.65","       44576500","         1690.79"
"16-Jun-2005","     2128.30","     2135.10","     2114.55","     2123.70","       65288983","         2342.59"
"17-Jun-2005","     2123.60","     2131.75","     2103.90","     2123.40","       43861852","         2024.62"
"20-Jun-2005","     2130.80","     2150.25","     2124.65","     2144.35","       92370554","         4325.44"
"21-Jun-2005","     2144.75","     2173.25","     2140.15","     2170.00","       68986654","         3223.65"
"22-Jun-2005","     2167.80","     2196.45","     2167.35","     2187.35","       87458824","         3795.42"
"23-Jun-2005","     2187.35","     2192.10","     2174.05","     2183.85","       62648424","         2767.97"
"24-Jun-2005","     2184.00","     2204.45","     2162.95","     2194.35","       57555948","         2602.39"
"27-Jun-2005","     2194.35","     2219.65","     2188.15","     2199.80","       93011396","         3607.85"
"28-Jun-2005","     2199.80","     2206.80","     2165.90","     2169.85","       73416302","         2913.86"
"29-Jun-2005","     2170.20","     2194.25","     2162.00","     2191.65","       58638570","         2468.66"
"30-Jun-2005","     2191.55","     2226.15","     2189.45","     2220.60","       82212701","         3809.51"
"01-Jul-2005","     2220.45","     2220.55","     2198.90","     2211.90","       54585383","         2119.86"
"04-Jul-2005","     2212.05","     2232.20","     2211.40","     2230.65","       49155821","         1872.96"
"05-Jul-2005","     2231.20","     2238.60","     2205.10","     2210.75","       55515957","         2221.67"
"06-Jul-2005","     2211.35","     2232.65","     2211.30","     2228.20","       51427929","         2074.52"
"07-Jul-2005","     2228.30","     2235.80","     2171.25","     2179.40","       60514945","         2696.16"
"08-Jul-2005","     2183.55","     2210.70","     2179.05","     2196.20","       48318799","         2066.03"
"11-Jul-2005","     2195.55","     2224.65","     2195.55","     2218.85","       54405573","         2005.43"
"12-Jul-2005","     2219.10","     2233.20","     2191.70","     2220.80","       71608159","         3276.51"
"13-Jul-2005","     2221.45","     2234.15","     2200.05","     2204.05","       74227393","         2986.98"
"14-Jul-2005","     2204.40","     2212.55","     2178.60","     2185.10","       65035973","         2845.93"
"15-Jul-2005","     2185.10","     2216.50","     2181.85","     2212.55","       57478017","         2437.82"
"18-Jul-2005","     2212.95","     2248.70","     2212.95","     2234.00","       55018172","         2635.13"
"19-Jul-2005","     2234.25","     2246.70","     2227.20","     2237.30","       51111855","         2187.90"
"20-Jul-2005","     2236.90","     2252.00","     2236.90","     2241.90","       56890570","         2146.21"
"21-Jul-2005","     2240.95","     2251.85","     2221.20","     2230.50","       60766699","         2360.74"
"22-Jul-2005","     2231.00","     2268.55","     2223.15","     2265.60","       57710283","         2653.01"
"25-Jul-2005","     2266.65","     2293.95","     2266.65","     2291.75","       81357219","         3127.72"
"26-Jul-2005","     2289.25","     2307.10","     2279.80","     2303.15","       98680238","         3228.61"
"27-Jul-2005","     2304.25","     2324.00","     2292.85","     2319.10","       70682407","         2751.63"
"29-Jul-2005","     2318.05","     2332.55","     2280.85","     2312.30","      111818711","         4957.97"
"01-Aug-2005","     2312.05","     2329.90","     2294.25","     2318.05","       59153792","         2428.83"
"02-Aug-2005","     2321.90","     2357.15","     2319.75","     2353.65","       81640117","         3501.94"
"03-Aug-2005","     2359.10","     2377.00","     2345.20","     2357.00","      102044390","         5012.72"
"04-Aug-2005","     2357.75","     2377.35","     2352.05","     2367.80","       91949999","         3745.04"
"05-Aug-2005","     2367.35","     2377.10","     2355.95","     2361.20","      114264260","         3339.85"
"08-Aug-2005","     2361.95","     2386.95","     2320.05","     2324.40","       97370128","         3229.84"
"09-Aug-2005","     2324.75","     2342.20","     2303.10","     2318.70","       93650866","         3298.02"
"10-Aug-2005","     2322.30","     2364.80","     2322.05","     2360.15","       81805269","         2786.30"
"11-Aug-2005","     2358.90","     2387.30","     2355.50","     2380.90","       93589538","         3296.74"
"12-Aug-2005","     2381.05","     2390.45","     2356.90","     2361.55","       71135423","         2825.38"
"16-Aug-2005","     2361.65","     2379.40","     2356.85","     2369.80","       59048436","         2362.26"
"17-Aug-2005","     2369.80","     2406.25","     2357.50","     2403.15","       61480220","         2676.99"
"18-Aug-2005","     2404.65","     2426.65","     2380.70","     2388.45","       63479228","         2756.96"
"19-Aug-2005","     2400.80","     2409.35","     2378.45","     2383.45","       47521272","         2056.29"
"22-Aug-2005","     2383.45","     2403.45","     2355.75","     2367.85","       55932078","         2091.85"
"23-Aug-2005","     2369.55","     2380.50","     2320.35","     2326.10","       57190186","         2352.79"
"24-Aug-2005","     2326.10","     2334.90","     2300.45","     2322.50","       68322962","         2629.36"
"25-Aug-2005","     2323.10","     2359.20","     2320.70","     2354.55","       78538713","         3108.40"
"26-Aug-2005","     2354.60","     2368.05","     2340.20","     2357.05","       47579420","         1953.45"
